service_id,date,exception_type
245983524599033,20221102,1
245983524599036,20221105,1
245983524599031,20221107,1
245983524599033,20221116,1
245982024598267,20220828,1
245983924599025,20220923,1
245980724598252,20220816,1
245980724598255,20220826,1
245980724598251,20220829,1
245982924598324,20220908,1
245982924598325,20220909,1
245983524599023,20220928,1
245983524599022,20221004,1
245983524599021,20221010,1
245983524599022,20221018,1
245983524599022,20221025,1
245983524599021,20221031,1
245983524599024,20221103,1
245983524599022,20221108,1
245983524599023,20221116,1
245983524599024,20221117,1
245980724598242,20220816,1
245983524599012,20220927,1
245983524599011,20221010,1
245983524599013,20221019,1
245983524599014,20221020,1
245983524599014,20221103,1
245983524599011,20221107,1
245983524599012,20221108,1
245986024599025,20221014,1
245982524598255,20220902,1
245984224598523,20220921,1
245984224598521,20220926,1
245985624599024,20221006,1
245985624599025,20221021,1
245985624599021,20221114,1
245985624599024,20221117,1
245980024598255,20220812,1
245979924598037,20220807,1
245980624599034,20220818,1
245980624599032,20220830,1
245980624599036,20220903,1
245980624599037,20220911,1
245980624599031,20220912,1
245980624599034,20220922,1
245980624599032,20221004,1
245980624599031,20221010,1
245980624599033,20221012,1
245980624599033,20221026,1
245980624599032,20221101,1
245980724599023,20220914,1
245980724599022,20220920,1
245980724599023,20220928,1
245980524599036,20220917,1
245980624598207,20220821,1
245983424598977,20221113,1
245982724598336,20220910,1
245983424599037,20221030,1
245983424599037,20221106,1
245984824598557,20221002,1
245980024599022,20220823,1
245980024599021,20220905,1
245980024599022,20220913,1
245980024599024,20220915,1
245980024599021,20221010,1
245980024599022,20221115,1
245979824599036,20220910,1
245979824599036,20220924,1
245979824599036,20221001,1
245980024598112,20220809,1
245980024598113,20220810,1
245980024598111,20220815,1
245980024598114,20220818,1
245981424598196,20220827,1
245982024599032,20220830,1
245982024599033,20220831,1
245982024599035,20220909,1
245982024599035,20220916,1
245982024599035,20220923,1
245982024599033,20221005,1
245982024599032,20221018,1
245982024599031,20221024,1
245982024599034,20221027,1
245982024599035,20221028,1
245982024599032,20221108,1
245982024599034,20221110,1
245979924599037,20220807,1
245979924599034,20220901,1
245979924599033,20220928,1
245979924599033,20221019,1
245979924599031,20221024,1
245979924599034,20221027,1
245979924599034,20221103,1
245979924599035,20221111,1
245979924599031,20221114,1
245979924599033,20221116,1
245979924599036,20221119,1
245980724598114,20220818,1
245984324598463,20220921,1
245985324598535,20220930,1
245984824598546,20221001,1
245984924599011,20220926,1
245984924599013,20221005,1
245984924599014,20221006,1
245984924599011,20221024,1
245984924599014,20221110,1
245982124598252,20220830,1
245980624598267,20220814,1
245980624598266,20220820,1
245980524598266,20220903,1
245984024599036,20221008,1
245981324598266,20220827,1
245985524599037,20221030,1
245985524599036,20221105,1
245979924598977,20220925,1
245979924598977,20221106,1
245986224598977,20221016,1
245981424598185,20220826,1
245982924598292,20220906,1
245984224598431,20220919,1
245984924599023,20221019,1
245984924599021,20221031,1
245984924599025,20221104,1
245984924599025,20221118,1
245980824598114,20220818,1
245984424598464,20220922,1
245984424598465,20220923,1
245980624598977,20220814,1
245980724598181,20220815,1
245980824598104,20220818,1
245981124598125,20220819,1
245985424598546,20221001,1
245983224599025,20221028,1
245980424599025,20220812,1
245980724598173,20220817,1
245984224598534,20220922,1
245985624599011,20221003,1
245985624599011,20221010,1
245985624599012,20221011,1
245985624599011,20221017,1
245985624599014,20221020,1
245985624599011,20221024,1
245985624599012,20221101,1
245985624599014,20221103,1
245980524598067,20220814,1
245980724599042,20220816,1
245980724599044,20220818,1
245980724599047,20220821,1
245980724599041,20220829,1
245980724599045,20220909,1
245980724599046,20220910,1
245980724599044,20220915,1
245980724599046,20220917,1
245980724599047,20220918,1
245980724599041,20220919,1
245980724599043,20221005,1
245980724599045,20221014,1
245980724599045,20221021,1
245980724599046,20221022,1
245980724599045,20221028,1
245980724599041,20221107,1
245980724599042,20221108,1
245979724599025,20220805,1
245979724599025,20220812,1
245979724599025,20221028,1
245981124598325,20220902,1
245982924598395,20220909,1
245984224599021,20221010,1
245984224599022,20221108,1
245979824598266,20220813,1
245980024598244,20220825,1
245980024598241,20220829,1
245980024598243,20220831,1
245984124598977,20220925,1
245984124598977,20221023,1
245981224599036,20220910,1
245981224599036,20221029,1
245981224599036,20221119,1
245980024598211,20220815,1
245981424598264,20220825,1
245981424598266,20220903,1
245983524599034,20220915,1
245983524599034,20220922,1
245983524599032,20220927,1
245983524599036,20221001,1
245983524599032,20221004,1
245983524599035,20221014,1
245983524599035,20221028,1
245983524599032,20221108,1
245983524599032,20221115,1
245981924598196,20220827,1
245983924599025,20220930,1
245980724598255,20220819,1
245980724598251,20220822,1
245980724598252,20220823,1
245983524599022,20220927,1
245983524599022,20221011,1
245983524599025,20221014,1
245983524599023,20221109,1
245983524599021,20221114,1
245979724597975,20220805,1
245980724598243,20220817,1
245980724598242,20220830,1
245980724598244,20220901,1
245982924598312,20220906,1
245982924598314,20220908,1
245983524599013,20220921,1
245983524599013,20221005,1
245983524599013,20221012,1
245983524599014,20221013,1
245983524599012,20221101,1
245983524599013,20221116,1
245981124598185,20220819,1
245984624598535,20220930,1
245985624599021,20221003,1
245985624599022,20221004,1
245985624599025,20221007,1
245985624599021,20221010,1
245980024598252,20220816,1
245980024598253,20220824,1
245980024598251,20220829,1
245980624599031,20220815,1
245980624599035,20220819,1
245980624599036,20220827,1
245980624599031,20220905,1
245980624599032,20220920,1
245980624599036,20220924,1
245980624599034,20220929,1
245980624599034,20221006,1
245980624599031,20221017,1
245980624599031,20221024,1
245980624599032,20221025,1
245980624599035,20221028,1
245980624599031,20221031,1
245980624599035,20221111,1
245980624599034,20221117,1
245980724599023,20220824,1
245980724599021,20220829,1
245980724599024,20220915,1
245980724599021,20220926,1
245980724599021,20221010,1
245980724599022,20221011,1
245980724599025,20221021,1
245980724599024,20221117,1
245980524599036,20220820,1
245980524599036,20220910,1
245980624598207,20220814,1
245983424599037,20220911,1
245983424599037,20221002,1
245983324598336,20220910,1
245981324598137,20220821,1
245980024599025,20220902,1
245980024599025,20220909,1
245980024599021,20220926,1
245980024599025,20221007,1
245980024599025,20221014,1
245980024599021,20221107,1
245979824599036,20221008,1
245979824599036,20221015,1
245979824599036,20221029,1
245979824599036,20221112,1
245980024598111,20220808,1
245980024598115,20220819,1
245982024599037,20220828,1
245982024599031,20220905,1
245982024599031,20220926,1
245982024599033,20220928,1
245982024599036,20221001,1
245982024599037,20221009,1
245982024599037,20221016,1
245982024599031,20221017,1
245982024599036,20221105,1
245979924598057,20220807,1
245979624597985,20220805,1
245979924599031,20220808,1
245979924599031,20220815,1
245979924599033,20220824,1
245979924599037,20220911,1
245979924599033,20221005,1
245979924599034,20221006,1
245979924599035,20221007,1
245979924599037,20221030,1
245979924599034,20221110,1
245982724598281,20220905,1
245984124599036,20220924,1
245980724598111,20220815,1
245980724598112,20220816,1
245980724598113,20220817,1
245990224599025,20221118,1
245980724598102,20220816,1
245980724598103,20220817,1
245982124598244,20220901,1
245983524598384,20220915,1
245984924599012,20221004,1
245984924599012,20221025,1
245984924599014,20221103,1
245984324598453,20220921,1
245981624598185,20220826,1
245980524598266,20220827,1
245984024599036,20220917,1
245984224598432,20220920,1
245984924599024,20221006,1
245984924599024,20221013,1
245984924599022,20221101,1
245984924599023,20221116,1
245980824598115,20220819,1
245980624598977,20220821,1
245980624598977,20221106,1
245980724598181,20220822,1
245980724598182,20220823,1
245981124598126,20220820,1
245980424598185,20220819,1
245980424598185,20220826,1
245980424599025,20220819,1
245980424599025,20220923,1
245980424599025,20221111,1
245986124599036,20221022,1
245984224598535,20220923,1
245985624599014,20221117,1
245980724599045,20220819,1
245980724599044,20220825,1
245980724599045,20220826,1
245980724599043,20220831,1
245980724599046,20220903,1
245980724599043,20220907,1
245980724599041,20220912,1
245980724599041,20221003,1
245980724599044,20221006,1
245980724599046,20221008,1
245980724599047,20221009,1
245980724599047,20221023,1
245980724599041,20221024,1
245980724599046,20221029,1
245980724599045,20221104,1
245979724599025,20220826,1
245979724599025,20220909,1
245980024598181,20220808,1
245980024598185,20220819,1
245981124598325,20220826,1
245979724598255,20220819,1
245984224599024,20220929,1
245984224599022,20221011,1
245984224599024,20221013,1
245984224599022,20221025,1
245984224599025,20221028,1
245984224599025,20221111,1
245984224599021,20221114,1
245985324599025,20220930,1
245979724598185,20220819,1
245984124598977,20221030,1
245979824598056,20220813,1
245981224599036,20221015,1
245983524598981,20221107,1
245980724598211,20220829,1
245983524599035,20220923,1
245983524599036,20221015,1
245983524599032,20221101,1
245983924599025,20221118,1
